no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,token
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.10.06.08.16.17_veh-52_00181_00574,1,1633508579.200625,365654.51317138347,144038.55655802574,365654.51329885126,144038.55663574245,a5dae75091c9d8f94
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.05.25.14.16.10_veh-35_03373_03550,1,1621970165.0009809,664425.9950246621,3997345.901584423,664425.9932817273,3997345.958014794,2e5eb89b3ec98ed08
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.12.04_veh-42_01438_01677,1,1631821421.000002,587618.6950774785,4475940.495933556,587614.932550256,4475937.429721668,74e68e4dba8d14dfa
1.0,1.0,0.5,1.0,0.45962751494110454,1.0,0.0,1.0,0.5,[0.45962751 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.3320763419537687,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631804065.200268,587775.264693038,4475633.04144611,587770.7766236443,4475625.876257682,cb2e1dad4d21a5bf1
1.0,1.0,1.0,1.0,0.18419282137494783,1.0,1.0,1.0,1.0,[0.18419282 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7086402933481956,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901670.800134,664466.9378107116,3997442.4994964576,664467.0380091496,3997440.801547746,69c96d373972cc736
1.0,1.0,1.0,1.0,0.8777835353682355,1.0,1.0,1.0,1.0,[0.87778354 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9563512626315127,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822761.5000799,587583.1477653678,4475574.76396797,587576.7578189567,4475577.747090529,e8a9486b49b69adbf
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624915517.599393,664195.8327756305,3997420.9907900086,664205.8620124164,3997422.465747436,4f206a0dd84457b8a
1.0,0.0,1.0,1.0,0.16922177242686198,1.0,0.0,1.0,0.0,[0.16922177 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505932.700378,365448.5416632686,144274.06656184958,365446.4237942351,144276.21103199327,fb36accc7106e30af
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00528_00992,1,1632927662.7996838,331644.6925243068,4690884.8209048305,331685.0335334492,4690874.362368551,5e3a21657a7371a7a
1.0,1.0,1.0,1.0,0.05343424859031796,1.0,1.0,1.0,1.0,[0.05343425 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6619408030679708,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624915586.099568,664195.7436771926,3997359.710247607,664195.638253671,3997359.705077151,ec56aefe2cb604a4f
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_00540_00917,1,1632942864.799754,331282.11790512444,4690996.061651599,331272.03538654465,4690981.850687454,c35d767a796986c02
0.0,0.0,0.5,1.0,0.6418111847259972,0.0,0.0,1.0,0.0,[0.64181118 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505271.2003798,364951.309981327,143487.1922936159,364957.1267879041,143504.27049049694,b5837307d8a14be4a
1.0,0.0,0.0,1.0,0.7668976489097205,1.0,1.0,1.0,0.0,[0.76689765 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822975.4997919,588085.4126576481,4475459.972225575,588098.7496976426,4475443.828674871,9a1b34a6539726796
1.0,0.0,1.0,1.0,0.31506357514319944,1.0,0.0,1.0,0.0,[0.31506358 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00612_00782,1,1633508988.200479,365137.87040915963,144121.8642811657,365138.88883794623,144128.3552792167,40ab16e6d2c7b1db0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.18.19.40_veh-28_01268_01685,1,1632941240.0998268,331546.90841589915,4690835.258443758,331505.6346623712,4690868.087311434,2cc556c9db9fd5088
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00337_00504,1,1632927138.7995958,331161.50447818666,4690609.126365161,331181.1154701128,4690582.808420327,dc83f2167ec7e2ca3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507582.700466,365120.08157622215,144094.7491651605,365120.0816150273,144094.74915772316,bd31f3930e078d690
1.0,1.0,1.0,1.0,0.5123066014031218,1.0,1.0,1.0,1.0,[0.5123066 1.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.8258237862154006,True,2021.09.29.19.02.14_veh-28_00540_00917,1,1632942809.7997708,331135.8452557847,4690834.819992519,331131.4697900028,4690841.714184319,0e893b68e326d1c97
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331346.1708702692,4690985.652383591,331383.17533637496,4690966.077987797,5fcf415bcf1a37722
1.0,1.0,1.0,1.0,0.12651981297729956,1.0,1.0,1.0,1.0,[0.12651981 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6880427903490356,True,2021.05.25.15.59.03_veh-30_00625_00855,1,1621973654.6006908,664286.9883254174,3996285.798613416,664287.9382428601,3996285.865552304,5fe4444b0088c0e14
1.0,0.0,0.0,1.0,0.4823714596397638,1.0,0.0,1.0,0.0,[0.48237146 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336066.500321,331721.375441934,4690920.024127661,331739.1612541615,4690925.428650736,f93686a7de229c648
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631822879.500362,587596.5541956739,4475613.37131526,587611.9217792426,4475654.250664333,d57d9c1eba8896d77
1.0,0.0,0.5,1.0,0.4622099146644869,1.0,0.0,1.0,0.0,[0.46220991 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823439.000016,587693.4759157161,4475881.741003495,587688.2775287944,4475889.561424094,36a59107f58b13a57
1.0,1.0,1.0,1.0,0.28039679107632187,1.0,1.0,1.0,1.0,[0.28039679 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7429988539558293,True,2021.09.29.19.02.14_veh-28_02451_02708,1,1632944719.799715,330934.62967653247,4690140.872921553,330931.36571004434,4690135.108228001,fe05597461d3229f2
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624915586.5998569,664250.9820419755,3997372.819669124,664209.9357624131,3997360.298637932,be44491ed8588df81
1.0,0.0,1.0,1.0,0.3104630574181349,1.0,1.0,1.0,0.0,[0.31046306 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.05.25.17.54.41_veh-35_01905_02121,1,1621981835.900663,664424.7562654992,3997342.3212409555,664425.0356544148,3997346.989593335,f38cc020e1b05accc
1.0,1.0,1.0,1.0,0.27068846012102504,1.0,1.0,1.0,1.0,[0.27068846 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.739531592900366,True,2021.09.16.19.27.01_veh-45_00472_00711,1,1631820946.4996898,588586.6313704316,4475600.311961888,588590.3096219738,4475595.244481646,71825455da2cde07d
1.0,0.0,1.0,1.0,0.7765622982438287,1.0,1.0,1.0,0.0,[0.7765623 1.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.13.53.26_veh-26_00492_00696,1,1624889083.703023,664424.2738764645,3997343.6760751167,664424.8803723583,3997361.4189599976,0fc796582943bab81
1.0,0.0,1.0,1.0,0.765503478622093,1.0,1.0,1.0,0.0,[0.76550348 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.17.40.09_veh-45_02539_02745,1,1631816799.8999288,587614.6596798882,4475928.218230633,587622.2312174402,4475952.157331818,96a372a94c983cb06
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901538.300487,664177.9515006635,3997410.659217124,664185.7605222309,3997419.4377482454,713ecb5e6f7885bee
1.0,0.0,1.0,1.0,0.6881723188522071,1.0,1.0,1.0,0.0,[0.68817232 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00612_00782,1,1633508987.700743,365145.2915563019,144105.89302199785,365140.23175583885,144126.8874956083,5eeb6bb55001c1fc4
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,[0. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.35714285714285715,True,2021.09.29.19.02.14_veh-28_02451_02708,1,1632944719.799715,330929.02626540913,4690130.824391927,330929.0243548876,4690130.821223354,370b6a02f85908e66
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822496.5005078,587543.7858189101,4475820.577540668,587543.8874084754,4475821.242466593,0a61ab78c3fb6fbe9
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806393.4995148,587574.4133962208,4475579.455416246,587574.4132821981,4475579.455455676,d14bb6b9926bccfb5
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.16.16.44_veh-40_01099_01351,1,1630341567.000501,332267.1770849074,4690399.479716898,332233.4938049129,4690421.750839287,8e1bbd443f815b48a
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631804065.200268,587767.0930226626,4475619.048879828,587767.0929871419,4475619.048805551,eeb4b0334d12c4c0f
1.0,1.0,0.0,1.0,0.7770835608389556,1.0,0.0,1.0,0.0,[0.77708356 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,1,1632944761.799625,331169.57002697664,4690531.276653664,331151.45002366335,4690497.793121469,53667f0557981798d
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822556.4997149,587665.1772414894,4475744.523922434,587677.2309623918,4475757.528848447,534a1ef23eb35451c
1.0,0.0,0.5,1.0,0.7287633180205921,1.0,0.0,1.0,0.0,[0.72876332 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00953_01126,1,1633506342.700286,366009.68855968415,143009.92878612742,366019.24704162596,142990.38272415425,1879a7c4a97f64bf9
1.0,0.0,1.0,1.0,0.8072111607332098,1.0,1.0,1.0,0.0,[0.80721116 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808545.799963,587704.2511964905,4475544.12818405,587684.9593336778,4475522.150498144,c54816fcfbf2074c3
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.18.19.40_veh-28_00844_01218,1,1632940665.099565,330891.5761039649,4691081.467790733,330877.0292787452,4691090.47602071,8cc221e21b07d66db
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.09.17.18.51_veh-48_01248_01450,1,1631209389.999616,330974.9069587067,4690938.094242753,330974.90998780617,4690938.094254966,1c6327dd6c33a1c36
1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.42857142857142855,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806577.4996688,587960.2212327817,4475638.642583951,587954.6589518936,4475628.423652001,987228c8136243451
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624915586.5998569,664216.1843362348,3997361.0567127215,664201.1667931386,3997357.640868604,071605e0e3709e71e
1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.42857142857142855,True,2021.08.30.13.45.25_veh-40_00610_00771,1,1630331912.000762,332521.8312392885,4690407.014085212,332545.0504820883,4690392.055277629,5e403ae55f93fea63
1.0,0.0,1.0,1.0,0.6467512028495153,1.0,1.0,1.0,0.0,[0.6467512 1.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00612_00782,1,1633508987.700743,365146.5975255322,144108.43456037206,365139.9487677823,144126.09212650242,8f669c4ed49b0595f
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,[0. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.5,True,2021.06.03.13.55.17_veh-35_02866_03582,1,1622746182.6010609,664457.5766140012,3998164.790773515,664457.5769100729,3998164.7899322123,04ea6a683ebec3208
1.0,0.0,1.0,1.0,0.7158105322775475,1.0,1.0,1.0,0.0,[0.71581053 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505932.700378,365477.70493722433,144263.58147173063,365451.3017657348,144274.74811887555,87555f32aa4e45c55
1.0,1.0,0.0,1.0,0.7232887427473215,1.0,0.0,1.0,0.0,[0.72328874 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505537.699599,365246.58869642304,143326.22679468102,365224.4624534649,143345.91962148412,562d93c298e442013
0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624916281.599459,664419.8130459364,3998385.3367162403,664428.1887312904,3998402.831262782,9afe3b5ff03c0b6bf
1.0,1.0,1.0,1.0,0.6690074732744428,1.0,1.0,1.0,1.0,[0.66900747 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.881788383312301,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588038.5244954344,4475715.461088459,588026.9353223393,4475704.333003171,8aea1806b6e406159
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,[0. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.5,True,2021.10.06.07.26.10_veh-52_00772_00917,1,1633506041.20016,365732.09899010777,143943.22288631793,365732.09892445075,143943.22286683402,99c29f3c8b69eab4e
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.29.15.23.04_veh-28_00601_00802,1,1632929933.299629,330945.6789103864,4690828.060532781,330947.2811830646,4690827.578217591,728ec7568be562318
1.0,1.0,1.0,1.0,0.8793253112191174,1.0,0.0,1.0,1.0,[0.87932531 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.8140447540068276,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505925.199883,365430.0479448613,144288.81715921586,365406.70557995583,144311.6834757158,e3e06ab2151befbbb
1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124021.9999518,589031.2318491016,4474688.323169005,589030.8603250324,4474682.270925468,02b1fffab31483b6f
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.12.04_veh-42_00289_00398,1,1631820167.499603,589015.5340672132,4474730.960747427,589026.9418718673,4474691.854940236,a70343efbae4bbaab
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901549.800334,664163.4907989529,3997394.7944761124,664173.4558853189,3997407.481632337,89184cd5e26fb9bde
1.0,1.0,1.0,1.0,0.916622014982785,1.0,0.0,1.0,1.0,[0.91662201 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.8273650053509947,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822805.499882,587706.4124417158,4475550.886464076,587691.1559946749,4475531.64039994,5e199a678c61e376a
1.0,1.0,1.0,1.0,0.6080576069061597,1.0,1.0,1.0,1.0,[0.60805761 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.860020573895057,True,2021.05.25.14.24.08_veh-25_03764_04034,1,1621970882.500146,664497.1077564312,3997877.6910553738,664507.6261945439,3997878.575967904,6a802ffe0ffb0c125
1.0,1.0,1.0,1.0,0.5222067557007871,1.0,0.0,1.0,1.0,[0.52220676 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.6865024127502811,True,2021.06.03.13.55.17_veh-35_02866_03582,1,1622746356.1010978,664542.6460181132,3998996.665530857,664539.4405694851,3998984.6256547687,ee0214c25403e4214
1.0,0.0,1.0,1.0,0.6411587906942255,0.0,0.0,1.0,0.0,[0.64115879 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00181_00574,1,1633508729.699729,365565.5867454065,144140.97551927814,365568.46826099505,144126.3806817861,23d3b2f93978ceabf
1.0,0.0,1.0,1.0,0.5959780139482184,1.0,1.0,1.0,0.0,[0.59597801 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00612_00782,1,1633508988.200479,365141.1129983101,144102.4961453024,365139.7735581697,144124.32267189233,284604b19e5b66780
1.0,0.0,0.0,1.0,0.5772985058675023,1.0,0.0,1.0,0.0,[0.57729851 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00922_01296,1,1633509214.7003329,365562.0020432269,143816.26567434156,365577.23295075964,143795.57681351688,dbf2ff6fc16bf1dbf
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624916576.09966,664213.5578224955,3997419.9740908775,664234.9350896404,3997403.2967689065,3d9b28f26222924ba
1.0,1.0,0.5,1.0,0.6258165470421154,1.0,0.0,1.0,0.5,[0.62581655 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.3617529548289492,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823439.4997048,587697.4580599838,4475879.192576554,587688.8763380022,4475888.50460161,f511978077fdcd122
1.0,1.0,1.0,1.0,0.04273212186151252,1.0,1.0,1.0,1.0,[0.04273212 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6581186149505402,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800743.400754,589092.3098338261,4474638.683247517,589092.4117760565,4474638.531252046,9f8032f6872d56164
1.0,1.0,1.0,1.0,0.4575458896926872,1.0,1.0,1.0,1.0,[0.45754589 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8062663891759597,True,2021.09.29.14.44.26_veh-28_00528_00992,1,1632927636.799638,331642.0452598309,4690783.369638936,331638.27836940315,4690787.496496495,24552af895f24c7c8
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00032_00186,1,1631803294.6996439,589204.8495614439,4474383.285945836,589189.9701833583,4474394.8900415925,e5f874a384d04ada1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.16.13.53.10_veh-42_00077_00153,1,1631800604.8992178,589346.618798684,4473897.900689866,589346.6184215035,4473897.901364964,c9a52fd56ee7c5ee5
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.16.19.12.04_veh-42_01438_01677,1,1631821420.5000958,587607.1979232004,4475932.975496583,587607.197039676,4475932.975608103,36ae44a98b7378f57
0.0,0.0,0.5,1.0,0.8496203477956451,0.0,1.0,1.0,0.0,[0.84962035 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,1,1632943898.299569,331557.24046271946,4690830.46578015,331546.3364552553,4690842.074812937,21caa7576c2da8f7a
1.0,1.0,1.0,1.0,0.8902075142311358,1.0,1.0,1.0,1.0,[0.89020751 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9607883979396913,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633506904.7003188,364939.0872970035,143482.66048374138,364958.303235911,143503.8618066753,1c46609a6f85e1150
1.0,1.0,1.0,1.0,0.2571641823637385,1.0,0.0,1.0,1.0,[0.25716418 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5918443508441923,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331391.61119188764,4690959.833990168,331395.7081459304,4690957.953900542,d9bbca7a0907304f1
0.5,0.0,0.0,1.0,0.9889827521184806,0.0,0.0,1.0,0.0,[0.98898275 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822987.000042,587983.1343427155,4475547.195958183,588021.9731937576,4475534.734346066,24eaf29d6a3fb645e
1.0,1.0,1.0,1.0,0.6072572717743042,1.0,0.0,1.0,1.0,[0.60725727 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.7168775970622515,True,2021.09.29.14.44.26_veh-28_00337_00504,1,1632927209.299624,331054.8303557694,4690754.224736992,331065.6979016473,4690742.455936123,b65f9c34340591fdf
0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00878_01104,1,1630332227.0003428,331706.44787311734,4690882.311894377,331707.125046017,4690867.750259965,cc082d08854f64656
1.0,1.0,1.0,1.0,0.07529966732127658,1.0,1.0,1.0,1.0,[0.07529967 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6697498811861701,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901670.3003619,664468.7150739526,3997437.917816933,664468.6290612791,3997437.5080280467,55c8727d5f4634051
0.0,1.0,1.0,1.0,0.48865888023103243,0.0,0.0,1.0,0.0,[0.48865888 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808545.300279,587683.1073916656,4475523.593626004,587677.7000417033,4475514.56205328,cfd0e5de5d28d1a6e
1.0,0.0,0.0,1.0,0.7456531749076896,1.0,0.0,1.0,0.0,[0.74565317 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510350.699738,365816.1610590031,143136.3251624466,365796.9626482809,143162.7354831149,024776041efb70cd4
1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00077_00153,1,1631800604.8992178,589342.7824471891,4473878.544693261,589346.7575095411,4473892.333049563,fba5b4aa043d4c14b
0.5,0.0,1.0,1.0,0.7646213805134467,0.0,0.0,1.0,0.0,[0.76462138 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510594.699666,365072.8748720604,143317.9822969936,365083.6129058954,143317.94008662982,076a62d5c97d941a6
1.0,0.0,1.0,1.0,0.22501445118754165,1.0,0.0,1.0,0.0,[0.22501445 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_01510_01591,1,1631802035.8997738,588975.0565032763,4474816.520537772,588973.4014692463,4474821.7380554555,29cd08f6390e4f790
0.0,1.0,0.5,1.0,0.5447640822049319,0.0,0.0,1.0,0.0,[0.54476408 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.21.13.37_veh-42_00172_00347,1,1631827121.700409,588615.7325618789,4475741.950001846,588623.3393536059,4475731.197584596,e07233c9901810349
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806392.9996428,587596.912215121,4475564.308606097,587582.3023792125,4475575.3572248,5e6df44031e160cad
1.0,0.0,0.5,1.0,0.4969219112941576,1.0,0.0,1.0,0.0,[0.49692191 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505612.1998968,365565.5576250779,143293.3237111291,365571.67501223553,143278.59550695852,bab672bfc41847afb
0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633507108.700289,365212.6721490072,143683.66234186266,365222.30778851965,143692.0431851568,319a6165fd328e03e
